# C-Statistic Delta src:Flux src:PhoIndex
# C-Statistic 4 5
          3733.8      3.7033   27   0.0006328    7       1.578
            3734      3.8371   26   0.0006314    7       1.578
          3734.1      4.0039   25     0.00063    7       1.578
          3734.3      4.2038   24   0.0006286    7       1.578
          3734.6      4.4369   23   0.0006272    7       1.578
          3734.8      4.7032   22   0.0006258    7       1.578
          3735.1       5.003   21   0.0006244    7       1.578
          3735.5      5.3363   20    0.000623    7       1.578
          3735.8      5.7033   19   0.0006216    7       1.578
          3736.2       6.104   18   0.0006202    7       1.578
          3736.7      6.5385   17   0.0006188    7       1.578
          3737.1       7.007   16   0.0006174    7       1.578
          3737.6      7.5096   15    0.000616    7       1.578
          3738.2      8.0464   14   0.0006146    7       1.578
          3738.8      8.6174   13   0.0006132    7       1.578
          3739.4      9.2229   12   0.0006118    7       1.578
            3740      9.8629   11   0.0006104    7       1.578
          3740.7      10.537   10    0.000609    7       1.578
          3741.4      11.247    9   0.0006076    7       1.578
          3742.1      11.991    8   0.0006062    7       1.578
          3742.9       12.77    7   0.0006048    7       1.578
          3743.7      13.585    6   0.0006034    7       1.578
          3744.6      14.434    5    0.000602    7       1.578
          3745.5      15.319    4   0.0006006    7       1.578
          3746.4      16.239    3   0.0005992    7       1.578
          3747.3      17.195    2   0.0005978    7       1.578
          3748.3      18.187    1   0.0005964    7       1.578
          3749.3      19.214    0    0.000595    7       1.578
          3748.4      18.297    0    0.000595    8       1.582
          3747.4      17.284    1   0.0005964    8       1.582
          3746.4      16.306    2   0.0005978    8       1.582
          3745.5      15.364    3   0.0005992    8       1.582
          3744.6      14.458    4   0.0006006    8       1.582
          3743.7      13.588    5    0.000602    8       1.582
          3742.9      12.752    6   0.0006034    8       1.582
          3742.1      11.952    7   0.0006048    8       1.582
          3741.3      11.187    8   0.0006062    8       1.582
          3740.6      10.457    9   0.0006076    8       1.582
          3739.9      9.7614   10    0.000609    8       1.582
          3739.2      9.1008   11   0.0006104    8       1.582
          3738.6      8.4749   12   0.0006118    8       1.582
            3738      7.8836   13   0.0006132    8       1.582
          3737.5      7.3266   14   0.0006146    8       1.582
          3736.9      6.8039   15    0.000616    8       1.582
          3736.4      6.3155   16   0.0006174    8       1.582
            3736      5.8611   17   0.0006188    8       1.582
          3735.6      5.4406   18   0.0006202    8       1.582
          3735.2       5.054   19   0.0006216    8       1.582
          3734.8      4.7012   20    0.000623    8       1.582
          3734.5       4.382   21   0.0006244    8       1.582
          3734.2      4.0963   22   0.0006258    8       1.582
            3734       3.844   23   0.0006272    8       1.582
          3733.8       3.625   24   0.0006286    8       1.582
          3733.6      3.4393   25     0.00063    8       1.582
          3733.4      3.2866   26   0.0006314    8       1.582
          3733.3      3.1669   27   0.0006328    8       1.582
          3733.2        3.08   28   0.0006342    8       1.582
          3733.2       3.026   29   0.0006356    8       1.582
          3733.1      3.0046   30    0.000637    8       1.582
          3733.1      3.0157   31   0.0006384    8       1.582
          3733.2      3.0594   32   0.0006398    8       1.582
          3733.3      3.1353   33   0.0006412    8       1.582
          3733.4      3.2435   34   0.0006426    8       1.582
          3733.5      3.3838   35    0.000644    8       1.582
          3733.7      3.5562   36   0.0006454    8       1.582
          3733.9      3.7605   37   0.0006468    8       1.582
          3734.1      3.9966   38   0.0006482    8       1.582
          3734.4      4.2645   39   0.0006496    8       1.582
          3734.7      4.5639   40    0.000651    8       1.582
            3735      4.8949   41   0.0006524    8       1.582
          3735.4      5.2573   42   0.0006538    8       1.582
          3735.8       5.651   43   0.0006552    8       1.582
          3736.2       6.076   44   0.0006566    8       1.582
          3736.7       6.532   45    0.000658    8       1.582
          3737.2      7.0191   46   0.0006594    8       1.582
          3737.7      7.5371   47   0.0006608    8       1.582
          3738.2      8.0859   48   0.0006622    8       1.582
          3738.8      8.6654   49   0.0006636    8       1.582
          3739.4      9.2756   50    0.000665    8       1.582
          3739.2      9.1055   50    0.000665    9       1.586
          3738.6      8.4813   49   0.0006636    9       1.586
            3738      7.8878   48   0.0006622    9       1.586
          3737.5      7.3249   47   0.0006608    9       1.586
          3736.9      6.7929   46   0.0006594    9       1.586
          3736.4      6.2918   45    0.000658    9       1.586
            3736      5.8217   44   0.0006566    9       1.586
          3735.5      5.3828   43   0.0006552    9       1.586
          3735.1       4.975   42   0.0006538    9       1.586
          3734.7      4.5986   41   0.0006524    9       1.586
          3734.4      4.2536   40    0.000651    9       1.586
          3734.1      3.9401   39   0.0006496    9       1.586
          3733.8      3.6582   38   0.0006482    9       1.586
          3733.5       3.408   37   0.0006468    9       1.586
          3733.3      3.1897   36   0.0006454    9       1.586
          3733.1      3.0033   35    0.000644    9       1.586
            3733      2.8489   34   0.0006426    9       1.586
          3732.9      2.7267   33   0.0006412    9       1.586
          3732.8      2.6367   32   0.0006398    9       1.586
          3732.7       2.579   31   0.0006384    9       1.586
          3732.7      2.5538   30    0.000637    9       1.586
          3732.7      2.5611   29   0.0006356    9       1.586
          3732.7      2.6011   28   0.0006342    9       1.586
          3732.8      2.6739   27   0.0006328    9       1.586
          3732.9      2.7796   26   0.0006314    9       1.586
          3733.1      2.9182   25     0.00063    9       1.586
          3733.2      3.0899   24   0.0006286    9       1.586
          3733.4      3.2948   23   0.0006272    9       1.586
          3733.7       3.533   22   0.0006258    9       1.586
          3733.9      3.8047   21   0.0006244    9       1.586
          3734.2      4.1098   20    0.000623    9       1.586
          3734.6      4.4486   19   0.0006216    9       1.586
            3735      4.8211   18   0.0006202    9       1.586
          3735.4      5.2275   17   0.0006188    9       1.586
          3735.8      5.6679   16   0.0006174    9       1.586
          3736.3      6.1423   15    0.000616    9       1.586
          3736.8      6.6509   14   0.0006146    9       1.586
          3737.3      7.1938   13   0.0006132    9       1.586
          3737.9      7.7711   12   0.0006118    9       1.586
          3738.5      8.3829   11   0.0006104    9       1.586
          3739.2      9.0294   10    0.000609    9       1.586
          3739.8      9.7106    9   0.0006076    9       1.586
          3740.6      10.427    8   0.0006062    9       1.586
          3741.3      11.178    7   0.0006048    9       1.586
          3742.1      11.964    6   0.0006034    9       1.586
          3742.9      12.785    5    0.000602    9       1.586
          3743.8      13.642    4   0.0006006    9       1.586
          3744.7      14.534    3   0.0005992    9       1.586
          3745.6      15.462    2   0.0005978    9       1.586
          3746.6      16.425    1   0.0005964    9       1.586
          3747.6      17.424    0    0.000595    9       1.586
          3746.7      16.596    0    0.000595   10        1.59
          3745.7      15.611    1   0.0005964   10        1.59
          3744.8      14.662    2   0.0005978   10        1.59
          3743.9      13.748    3   0.0005992   10        1.59
            3743       12.87    4   0.0006006   10        1.59
          3742.2      12.027    5    0.000602   10        1.59
          3741.4       11.22    6   0.0006034   10        1.59
          3740.6      10.448    7   0.0006048   10        1.59
          3739.8      9.7107    8   0.0006062   10        1.59
          3739.1      9.0086    9   0.0006076   10        1.59
          3738.5      8.3414   10    0.000609   10        1.59
          3737.8       7.709   11   0.0006104   10        1.59
          3737.2      7.1112   12   0.0006118   10        1.59
          3736.7      6.5479   13   0.0006132   10        1.59
          3736.2       6.019   14   0.0006146   10        1.59
          3735.7      5.5244   15    0.000616   10        1.59
          3735.2       5.064   16   0.0006174   10        1.59
          3734.8      4.6377   17   0.0006188   10        1.59
          3734.4      4.2454   18   0.0006202   10        1.59
            3734      3.8869   19   0.0006216   10        1.59
          3733.7      3.5621   20    0.000623   10        1.59
          3733.4       3.271   21   0.0006244   10        1.59
          3733.1      3.0134   22   0.0006258   10        1.59
          3732.9      2.7892   23   0.0006272   10        1.59
          3732.7      2.5983   24   0.0006286   10        1.59
          3732.6      2.4406   25     0.00063   10        1.59
          3732.4      2.3159   26   0.0006314   10        1.59
          3732.4      2.2243   27   0.0006328   10        1.59
          3732.3      2.1655   28   0.0006342   10        1.59
          3732.3      2.1395   29   0.0006356   10        1.59
          3732.3      2.1462   30    0.000637   10        1.59
          3732.3      2.1854   31   0.0006384   10        1.59
          3732.4      2.2571   32   0.0006398   10        1.59
          3732.5      2.3611   33   0.0006412   10        1.59
          3732.6      2.4973   34   0.0006426   10        1.59
          3732.8      2.6657   35    0.000644   10        1.59
            3733      2.8661   36   0.0006454   10        1.59
          3733.2      3.0985   37   0.0006468   10        1.59
          3733.5      3.3626   38   0.0006482   10        1.59
          3733.8      3.6585   39   0.0006496   10        1.59
          3734.1       3.986   40    0.000651   10        1.59
          3734.5       4.345   41   0.0006524   10        1.59
          3734.9      4.7354   42   0.0006538   10        1.59
          3735.3      5.1572   43   0.0006552   10        1.59
          3735.7      5.6101   44   0.0006566   10        1.59
          3736.2      6.0942   45    0.000658   10        1.59
          3736.7      6.6093   46   0.0006594   10        1.59
          3737.3      7.1553   47   0.0006608   10        1.59
          3737.9      7.7321   48   0.0006622   10        1.59
          3738.5      8.3396   49   0.0006636   10        1.59
          3739.1      8.9777   50    0.000665   10        1.59
            3739      8.8921   50    0.000665   11       1.594
          3738.4      8.2401   49   0.0006636   11       1.594
          3737.8      7.6186   48   0.0006622   11       1.594
          3737.2      7.0279   47   0.0006608   11       1.594
          3736.6       6.468   46   0.0006594   11       1.594
          3736.1       5.939   45    0.000658   11       1.594
          3735.6       5.441   44   0.0006566   11       1.594
          3735.1      4.9741   43   0.0006552   11       1.594
          3734.7      4.5384   42   0.0006538   11       1.594
          3734.3       4.134   41   0.0006524   11       1.594
          3733.9      3.7611   40    0.000651   11       1.594
