# Spectral response of optical components used to create the LT and IO:O
# efficiency model in 
# Liverpool Telescope Technical Note 1: Telescope and IO:O Throughput
# DOI 10.6084/m9.figshare.4659421
#
# Columns are
#	Wavelength	(A)
#	u'		(%)
#	g'		(%)
#	r'		(%)
#	i'		(%)
#	z'		(%)
#	B		(%)
#	V		(%)
#	CCD QE		(%)	No data available below 2900A
#	Cryostat window	(%)
#
 3375	78.11	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.40	98.75
 3380	78.41	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.32	98.73
 3385	78.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.25	98.72
 3390	78.98	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.18	98.71
 3395	79.25	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.11	98.71
 3400	79.49	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.04	98.70
 3405	79.72	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.98	98.69
 3410	79.96	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.92	98.70
 3415	80.18	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.86	98.74
 3420	80.39	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.80	98.77
 3425	80.59	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.75	98.76
 3430	80.79	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.69	98.74
 3435	80.97	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.64	98.74
 3439	81.16	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.60	98.75
 3444	81.34	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.55	98.73
 3449	81.53	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.51	98.72
 3454	81.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.47	98.74
 3459	81.87	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.43	98.78
 3464	82.06	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.40	98.80
 3469	82.23	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.37	98.81
 3474	82.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.34	98.81
 3479	82.56	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.31	98.78
 3484	82.73	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.29	98.75
 3489	82.89	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.27	98.71
 3495	83.06	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.25	98.67
 3500	83.23	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.23	98.64
 3505	83.38	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.22	98.62
 3510	83.53	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.21	98.61
 3515	83.68	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.20	98.59
 3520	83.82	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.20	98.57
 3525	83.95	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.20	98.54
 3530	84.03	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.20	98.51
 3535	84.09	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.20	98.49
 3540	84.14	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.21	98.47
 3545	84.14	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.22	98.45
 3550	84.08	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.23	98.44
 3555	84.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.24	98.44
 3560	83.89	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.26	98.44
 3565	83.76	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.28	98.44
 3570	83.59	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.30	98.43
 3575	83.41	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.33	98.40
 3580	83.23	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.35	98.36
 3585	83.04	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.38	98.31
 3590	82.84	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.42	98.29
 3595	82.64	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.45	98.28
 3600	82.45	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.49	98.29
 3605	82.28	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.54	98.32
 3610	82.09	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.58	98.34
 3615	81.88	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.63	98.34
 3620	81.66	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.68	98.32
 3625	81.43	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.73	98.30
 3630	81.18	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.79	98.28
 3635	80.89	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.84	98.25
 3640	80.54	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.90	98.23
 3645	80.15	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	44.97	98.22
 3650	79.74	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.03	98.21
 3655	79.29	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.10	98.21
 3660	78.81	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.17	98.21
 3665	78.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.25	98.21
 3670	77.74	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.32	98.21
 3675	77.17	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.40	98.20
 3680	76.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.48	98.19
 3685	76.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.56	98.17
 3690	75.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.65	98.17
 3695	74.78	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.74	98.19
 3700	74.12	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.83	98.21
 3705	73.42	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.92	98.22
 3710	72.68	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.01	98.21
 3715	71.89	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.11	98.20
 3720	71.03	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.21	98.18
 3725	70.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.31	98.18
 3730	69.09	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.41	98.19
 3735	67.99	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.52	98.18
 3740	66.79	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.63	98.17
 3745	65.52	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.73	98.18
 3750	64.16	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.85	98.19
 3755	62.75	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.96	98.19
 3760	61.27	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.08	98.18
 3765	59.73	 0.00	 0.00	 0.00	 0.00	 0.24	 0.00	47.19	98.17
 3770	58.15	 0.01	 0.00	 0.00	 0.00	 0.36	 0.00	47.31	98.16
 3775	56.57	 0.01	 0.00	 0.00	 0.00	 0.55	 0.00	47.43	98.15
 3780	54.95	 0.01	 0.00	 0.00	 0.00	 0.81	 0.00	47.56	98.13
 3785	53.31	 0.01	 0.00	 0.00	 0.00	 1.16	 0.00	47.68	98.11
 3790	51.68	 0.01	 0.00	 0.00	 0.00	 1.64	 0.00	47.81	98.10
 3795	50.04	 0.01	 0.00	 0.00	 0.00	 2.35	 0.00	47.94	98.09
 3800	48.38	 0.01	 0.00	 0.00	 0.00	 3.40	 0.00	48.07	98.08
 3805	46.73	 0.01	 0.00	 0.00	 0.00	 4.91	 0.00	48.20	98.09
 3810	45.06	 0.01	 0.00	 0.00	 0.00	 6.95	 0.00	48.33	98.09
 3815	43.36	 0.01	 0.00	 0.00	 0.00	 9.56	 0.00	48.47	98.10
 3820	41.65	 0.01	 0.00	 0.00	 0.00	12.80	 0.00	48.60	98.11
 3825	39.92	 0.01	 0.00	 0.00	 0.00	16.60	 0.00	48.74	98.10
 3830	38.13	 0.01	 0.00	 0.00	 0.00	20.73	 0.00	48.88	98.09
 3835	36.31	 0.01	 0.00	 0.00	 0.00	24.74	 0.00	49.02	98.07
 3840	34.49	 0.01	 0.00	 0.00	 0.00	28.49	 0.00	49.16	98.05
 3845	32.64	 0.01	 0.00	 0.00	 0.00	32.01	 0.00	49.30	98.05
 3850	30.77	 0.01	 0.00	 0.00	 0.00	35.27	 0.00	49.45	98.06
 3855	28.90	 0.01	 0.00	 0.00	 0.00	38.29	 0.00	49.59	98.09
 3860	27.02	 0.01	 0.00	 0.00	 0.00	41.09	 0.00	49.74	98.12
 3865	25.16	 0.01	 0.00	 0.00	 0.00	43.67	 0.00	49.89	98.13
 3870	23.32	 0.01	 0.00	 0.00	 0.00	46.03	 0.00	50.04	98.13
 3875	21.53	 0.01	 0.00	 0.00	 0.00	48.18	 0.00	50.19	98.12
 3880	19.78	 0.02	 0.00	 0.00	 0.00	50.10	 0.00	50.34	98.11
 3885	18.12	 0.02	 0.00	 0.00	 0.00	51.73	 0.00	50.49	98.11
 3890	16.51	 0.03	 0.00	 0.00	 0.00	53.06	 0.00	50.65	98.10
 3895	14.96	 0.04	 0.00	 0.00	 0.00	54.15	 0.00	50.80	98.09
 3900	13.51	 0.05	 0.00	 0.00	 0.00	55.07	 0.00	50.95	98.08
 3905	12.15	 0.08	 0.00	 0.00	 0.00	55.91	 0.00	51.11	98.08
 3910	10.87	 0.13	 0.00	 0.00	 0.00	56.73	 0.00	51.27	98.09
 3915	 9.69	 0.19	 0.00	 0.00	 0.00	57.53	 0.00	51.42	98.11
 3920	 8.59	 0.30	 0.00	 0.00	 0.00	58.33	 0.00	51.58	98.12
 3925	 7.57	 0.46	 0.00	 0.00	 0.00	59.09	 0.00	51.74	98.12
 3930	 6.64	 0.69	 0.00	 0.00	 0.00	59.80	 0.00	51.90	98.11
 3935	 5.80	 1.02	 0.00	 0.00	 0.00	60.46	 0.00	52.06	98.11
 3940	 5.03	 1.48	 0.00	 0.00	 0.00	61.04	 0.00	52.22	98.10
 3945	 4.34	 2.09	 0.00	 0.00	 0.00	61.55	 0.00	52.38	98.11
 3950	 3.73	 2.91	 0.00	 0.00	 0.00	62.01	 0.00	52.54	98.12
 3955	 3.18	 3.98	 0.00	 0.00	 0.00	62.42	 0.00	52.70	98.13
 3960	 2.69	 5.35	 0.00	 0.00	 0.00	62.79	 0.00	52.86	98.14
 3965	 2.27	 7.01	 0.00	 0.00	 0.00	63.14	 0.00	53.03	98.14
 3970	 1.90	 9.01	 0.00	 0.00	 0.00	63.47	 0.00	53.19	98.14
 3975	 1.58	11.37	 0.00	 0.00	 0.00	63.79	 0.00	53.35	98.14
 3980	 1.31	14.03	 0.00	 0.00	 0.00	64.11	 0.00	53.52	98.14
 3985	 1.07	16.96	 0.00	 0.00	 0.00	64.43	 0.00	53.68	98.13
 3990	 0.88	20.14	 0.00	 0.00	 0.00	64.76	 0.00	53.84	98.13
 3995	 0.71	23.47	 0.00	 0.00	 0.00	65.08	 0.00	54.01	98.15
 4000	 0.57	26.88	 0.00	 0.00	 0.00	65.40	 0.00	54.17	98.17
 4005	 0.46	30.31	 0.00	 0.00	 0.00	65.72	 0.00	54.33	98.18
 4010	 0.37	33.72	 0.00	 0.00	 0.00	66.02	 0.00	54.50	98.19
 4015	 0.29	37.05	 0.00	 0.00	 0.00	66.31	 0.00	54.66	98.19
 4020	 0.23	40.32	 0.00	 0.00	 0.00	66.59	 0.00	54.82	98.19
 4025	 0.18	43.50	 0.00	 0.00	 0.00	66.84	 0.00	54.99	98.19
 4030	 0.14	46.51	 0.00	 0.00	 0.00	67.06	 0.00	55.15	98.19
 4035	 0.11	49.39	 0.00	 0.00	 0.00	67.27	 0.00	55.32	98.20
 4040	 0.08	52.13	 0.00	 0.00	 0.00	67.46	 0.00	55.48	98.22
 4045	 0.06	54.66	 0.00	 0.00	 0.00	67.66	 0.00	55.64	98.23
 4050	 0.05	56.99	 0.00	 0.00	 0.00	67.85	 0.00	55.81	98.23
 4055	 0.04	59.12	 0.00	 0.00	 0.00	68.06	 0.00	55.97	98.23
 4060	 0.03	61.03	 0.00	 0.00	 0.00	68.27	 0.00	56.13	98.23
 4064	 0.02	62.71	 0.00	 0.00	 0.00	68.49	 0.00	56.30	98.23
 4069	 0.02	64.19	 0.00	 0.00	 0.00	68.70	 0.00	56.46	98.23
 4074	 0.01	65.50	 0.00	 0.00	 0.00	68.89	 0.00	56.62	98.23
 4079	 0.01	66.65	 0.00	 0.00	 0.00	69.07	 0.00	56.79	98.23
 4084	 0.01	67.69	 0.00	 0.00	 0.00	69.22	 0.00	56.95	98.23
 4089	 0.00	68.65	 0.00	 0.00	 0.00	69.35	 0.00	57.11	98.23
 4094	 0.00	69.54	 0.00	 0.00	 0.00	69.47	 0.00	57.28	98.24
 4100	 0.00	70.37	 0.00	 0.00	 0.00	69.57	 0.00	57.44	98.25
 4105	 0.00	71.13	 0.00	 0.00	 0.00	69.68	 0.00	57.60	98.26
 4110	 0.00	71.83	 0.00	 0.00	 0.00	69.79	 0.00	57.77	98.26
 4115	 0.00	72.47	 0.00	 0.00	 0.00	69.90	 0.00	57.93	98.26
